Setpoint, C:;350

Time, sec;Temperature 1, C;Temperature 2, C;Relay 1;Relay 2
995;349.6;124.9;0;0
996;349.6;124.9;0;0
997;349.6;124.9;1;1
998;349.6;124.9;0;0
999;349.6;124.9;0;0
1000;349.6;124.9;0;0
1001;349.6;124.9;0;0
1002;349.6;124.9;0;0
1003;349.7;124.9;0;0
1004;349.6;124.9;1;1
1005;349.6;124.9;0;0
1006;349.7;124.9;0;0
1007;349.6;124.9;0;0
1008;349.6;124.9;0;0
1009;349.7;124.9;0;0
1010;349.7;124.9;0;0
1011;349.7;124.9;0;0
1012;349.7;124.9;0;0
1013;349.7;124.9;0;0
1014;349.6;124.9;0;0
1015;349.7;124.9;0;0
1016;349.8;124.9;0;0
1017;349.7;124.9;1;1
1018;349.7;124.9;0;0
1019;349.7;124.9;0;0
1020;349.6;124.9;0;0
1021;349.7;124.9;0;0
1022;349.7;124.9;0;0
1023;349.6;124.9;0;0
1024;349.6;124.9;0;0
1025;349.8;124.9;0;0
1026;349.7;124.9;0;0
1027;349.6;124.9;0;0
1028;349.7;124.9;0;0
1029;349.6;124.9;0;0
1030;349.7;124.9;1;1
1031;349.7;124.9;0;0
1032;349.7;124.9;0;0
1033;349.6;124.9;0;0
1034;349.7;124.9;0;0
1035;349.7;124.9;0;0
1036;349.7;124.9;0;0
1037;349.7;124.9;0;0
1038;349.7;124.9;0;0
1039;349.6;124.9;0;0
1040;349.7;124.9;0;0
1041;349.6;124.9;0;0
1042;349.6;124.9;0;0
1043;349.6;124.9;1;1
1044;349.6;124.9;0;0
1045;349.7;124.9;0;0
1046;349.6;124.9;0;0
1047;349.6;124.9;0;0
1048;349.7;124.9;0;0
1049;349.7;124.9;1;1
1050;349.7;124.9;0;0
1051;349.6;124.9;0;0
1052;349.6;124.9;0;0
1053;349.6;124.9;0;0
1054;349.6;124.9;0;0
1055;349.6;124.9;0;0
1056;349.6;124.9;0;0
1057;349.6;124.9;0;0
1058;349.6;124.9;0;0
1059;349.6;124.9;0;0
1060;349.6;124.9;0;0
1061;349.6;124.9;0;0
1062;349.6;124.9;1;1
1063;349.7;124.9;0;0
1064;349.6;124.9;0;0
1065;349.6;124.9;0;0
1066;349.6;124.9;0;0
1067;349.6;124.9;0;0
1068;349.6;124.9;0;0
1069;349.7;124.9;0;0
1070;349.6;124.9;0;0
1071;349.6;124.9;0;0
1072;349.6;124.9;0;0
1073;349.6;124.9;0;0
1074;349.5;124.9;0;0
