Time (sec);Temperature 1 (C);Temperature 2 (C);Set point (C);Relay 1;Relay 2
1717;236.6;124.9;150;0;0
1718;236.5;124.9;150;0;0
1719;236.8;124.9;150;1;0
1720;236.9;124.9;150;1;0
1721;236.9;124.9;150;0;1
1722;237;124.9;150;0;1
1723;237;124.9;150;0;0
1724;237.1;124.9;150;0;0
1725;237.2;124.9;150;0;0
1726;237.5;124.9;150;0;0
1727;237.7;124.9;150;1;0
1728;237.6;124.9;150;1;0
1729;237.8;124.9;150;0;1
1730;237.8;124.9;150;0;1
1731;237.9;124.9;150;0;0
1732;237.9;124.9;150;0;0
1733;238.1;124.9;150;0;0
1734;238.3;124.9;150;0;0
1735;238.4;124.9;150;0;0
1736;238.3;124.9;150;1;0
1737;238.6;124.9;150;1;0
1738;238.7;124.9;150;0;1
1739;238.8;124.9;150;0;1
1740;238.9;124.9;150;0;0
1741;238.9;124.9;150;0;0
1742;239;124.9;150;0;0
1743;239.3;124.9;150;0;0
1744;239.3;124.9;150;1;0
1745;239.4;124.9;150;1;0
1746;239.7;124.9;150;0;1
1747;239.8;124.9;150;0;1
1748;239.8;124.9;150;0;0
1749;239.9;124.9;150;0;0
1750;240.1;124.9;150;0;0
1751;240.3;124.9;150;0;0
1752;240.4;124.9;150;1;0
1753;240.4;124.9;150;1;0
1754;240.5;124.9;150;0;1
1755;240.3;124.9;150;0;1
1756;240.3;124.9;150;0;0
1757;240.5;124.9;150;0;0
1758;240.7;124.9;150;0;0
1759;240.7;124.9;150;0;0
1760;240.8;124.9;150;0;0
1761;240.8;124.9;150;1;0
1762;240.9;124.9;150;1;0
1763;241.1;124.9;150;0;1
1764;241.2;124.9;150;0;1
1765;241.4;124.9;150;0;0
1766;241.4;124.9;150;0;0
1767;241.6;124.9;150;0;0
1768;241.8;124.9;150;0;0
1769;242;124.9;150;1;0
1770;242.1;124.9;150;1;0
1771;242.2;124.9;150;0;1
1772;242.2;124.9;150;0;1
1773;242.3;124.9;150;0;0
1774;242.4;124.9;150;0;0
1775;242.7;124.9;150;0;0
1776;242.9;124.9;150;0;0
1777;243;124.9;150;1;0
1778;243;124.9;150;1;0
1779;243;124.9;150;0;1
1780;243.2;124.9;150;0;1
1781;243.2;124.9;150;0;0
1782;243.3;124.9;150;0;0
1783;243.4;124.9;150;0;0
1784;243.5;124.9;150;0;0
1785;243.5;124.9;150;0;0
1786;243.7;124.9;150;1;0
1787;243.7;124.9;150;1;0
1788;243.8;124.9;150;0;1
1789;244;124.9;150;0;1
1790;244.2;124.9;150;0;0
1791;244.3;124.9;150;0;0
1792;244.5;124.9;150;0;0
1793;244.4;124.9;150;0;0
1794;244.6;124.9;150;1;0
1795;244.8;124.9;150;1;0
1796;244.9;124.9;150;0;1
1797;245;124.9;150;0;1
1798;245.2;124.9;150;0;0
1799;245.1;124.9;150;0;0
1800;245.2;124.9;150;0;0
1801;245.5;124.9;150;0;0
1802;245.5;124.9;150;1;0
1803;245.6;124.9;150;0;1
1804;245.6;124.9;150;0;0
1805;245.8;124.9;150;0;0
1806;245.9;124.9;150;0;0
1807;246.2;124.9;150;0;0
1808;246.3;124.9;150;0;0
1809;246.4;124.9;150;0;0
1810;246.6;124.9;150;1;0
1811;246.7;124.9;150;1;1
1812;246.8;124.9;150;0;1
1813;246.9;124.9;150;0;1
1814;246.8;124.9;150;0;0
1815;247;124.9;150;0;0
1816;246.9;124.9;150;0;0
1817;247.1;124.9;150;0;0
1818;247.2;124.9;150;0;0
1819;247.3;124.9;150;1;0
1820;247.4;124.9;150;1;0
1821;247.5;124.9;150;0;1
1822;247.6;124.9;150;0;1
1823;247.7;124.9;150;0;0
1824;247.8;124.9;150;0;0
1825;247.9;124.9;150;0;0
1826;248.3;124.9;150;1;0
1827;248.2;124.9;150;1;0
1828;248.3;124.9;150;1;1
1829;248.3;124.9;150;0;1
1830;248.6;124.9;150;0;1
1831;248.5;124.9;150;0;0
1832;248.6;124.9;150;0;0
1833;248.7;124.9;150;0;0
1834;248.8;124.9;150;0;0
1835;248.9;124.9;150;1;0
1836;249.1;124.9;150;1;1
1837;249.3;124.9;150;1;1
1838;249.3;124.9;150;0;1
1839;249.6;124.9;150;0;1
1840;249.8;124.9;150;0;0
1841;249.7;124.9;150;0;0
1842;249.9;124.9;150;0;0
1843;250;124.9;150;1;0
1844;250.1;124.9;150;1;1
1845;250.3;124.9;150;0;1
1846;250.5;124.9;150;0;0
1847;250.5;124.9;150;0;0
1848;250.5;124.9;150;0;0
1849;250.5;124.9;150;0;0
1850;250.6;124.9;150;0;0
1851;250.8;124.9;150;1;0
1852;251;124.9;150;1;1
1853;251.2;124.9;150;0;1
1854;251.2;124.9;150;0;0
1855;251.3;124.9;150;0;0
1856;251.4;124.9;150;0;0
1857;251.4;124.9;150;0;0
1858;251.7;124.9;150;0;0
1859;251.6;124.9;150;0;0
1860;251.9;124.9;150;1;0
1861;252;124.9;150;1;1
1862;252.1;124.9;150;0;1
1863;252.1;124.9;150;0;0
1864;252.2;124.9;150;0;0
1865;252.4;124.9;150;0;0
1866;252.6;124.9;150;0;0
1867;252.7;124.9;150;0;0
1868;252.8;124.9;150;1;0
1869;253;124.9;150;1;1
1870;253;124.9;150;0;1
1871;253;124.9;150;0;0
1872;253.2;124.9;150;0;0
1873;253.3;124.9;150;0;0
1874;253.4;124.9;150;0;0
1875;253.6;124.9;150;0;0
1876;253.7;124.9;150;0;0
1877;253.8;124.9;150;1;0
1878;253.9;124.9;150;0;1
1879;254.1;124.9;150;0;0
1880;254;124.9;150;0;0
1881;254.2;124.9;150;0;0
1882;254.3;124.9;150;0;0
1883;254.3;124.9;150;0;0
1884;254.3;124.9;150;0;0
1885;254.4;124.9;150;1;0
1886;254.6;124.9;150;1;1
1887;254.7;124.9;150;0;1
1888;254.8;124.9;150;0;0
1889;254.9;124.9;150;0;0
1890;254.9;124.9;150;0;0
1891;255;124.9;150;0;0
1892;255.2;124.9;150;0;0
1893;255.1;124.9;150;0;0
1894;255.3;124.9;150;1;0
1895;255.3;124.9;150;0;1
1896;255.3;124.9;150;0;0
1897;255.3;124.9;150;0;0
1898;255.5;124.9;150;0;0
1899;255.5;124.9;150;0;0
1900;255.6;124.9;150;0;0
1901;255.8;124.9;150;0;0
1902;256;124.9;150;1;0
1903;256;124.9;150;1;1
1904;256;124.9;150;0;1
1905;256.1;124.9;150;0;0
1906;256.2;124.9;150;0;0
1907;256.3;124.9;150;0;0
1908;256.4;124.9;150;0;0
1909;256.5;124.9;150;0;0
1910;256.7;124.9;150;1;0
1911;256.7;124.9;150;1;1
1912;256.8;124.9;150;0;1
1913;257;124.9;150;0;0
1914;257.1;124.9;150;0;0
1915;257.1;124.9;150;0;0
1916;257.1;124.9;150;0;0
1917;257.1;124.9;150;0;0
1918;257.4;124.9;150;0;0
1919;257.5;124.9;150;1;0
1920;257.9;124.9;150;0;1
1921;257.8;124.9;150;0;0
1922;257.9;124.9;150;0;0
1923;257.9;124.9;150;0;0
1924;258.1;124.9;150;0;0
1925;258.2;124.9;150;0;0
1926;258.3;124.9;150;0;0
1927;258.4;124.9;150;1;0
1928;258.4;124.9;150;1;1
1929;258.4;124.9;150;0;1
1930;258.5;124.9;150;0;0
1931;258.7;124.9;150;0;0
1932;258.7;124.9;150;0;0
1933;259;124.9;150;0;0
1934;258.9;124.9;150;0;0
1935;259.1;124.9;150;1;0
1936;259;124.9;150;1;1
1937;259.1;124.9;150;0;1
1938;259.4;124.9;150;0;0
1939;259.4;124.9;150;0;0
1940;259.7;124.9;150;0;0
1941;259.7;124.9;150;0;0
1942;259.7;124.9;150;0;0
1943;259.9;124.9;150;0;0
1944;259.8;124.9;150;1;0
1945;260;124.9;150;0;1
1946;260;124.9;150;0;0
1947;260.1;124.9;150;0;0
1948;260.3;124.9;150;0;0
1949;260.3;124.9;150;0;0
1950;260.3;124.9;150;0;0
1951;260.4;124.9;150;0;0
1952;260.5;124.9;150;1;0
1953;260.6;124.9;150;1;1
1954;260.8;124.9;150;0;1
1955;260.9;124.9;150;0;0
1956;260.8;124.9;150;0;0
1957;261;124.9;150;0;0
1958;261.1;124.9;150;0;0
1959;261.2;124.9;150;0;0
1960;261.4;124.9;150;1;0
1961;261.5;124.9;150;1;1
1962;261.5;124.9;150;0;1
1963;261.4;124.9;150;0;0
1964;261.6;124.9;150;0;0
1965;261.6;124.9;150;0;0
1966;261.7;124.9;150;0;0
1967;261.8;124.9;150;0;0
1968;262;124.9;150;0;0
1969;262.1;124.9;150;1;0
1970;262.2;124.9;150;0;1
1971;262.2;124.9;150;0;0
1972;262.6;124.9;150;0;0
1973;262.6;124.9;150;0;0
1974;262.7;124.9;150;0;0
1975;262.7;124.9;150;0;0
1976;262.8;124.9;150;0;0
1977;262.8;124.9;150;1;0
1978;262.9;124.9;150;1;1
1979;263;124.9;150;0;1
1980;263.1;124.9;150;0;0
1981;263.2;124.9;150;0;0
1982;263.3;124.9;150;0;0
1983;263.4;124.9;150;0;0
1984;263.5;124.9;150;0;0
1985;263.6;124.9;150;1;0
1986;263.6;124.9;150;1;1
1987;263.5;124.9;150;0;1
1988;263.8;124.9;150;0;0
1989;263.8;124.9;150;0;0
1990;263.9;124.9;150;0;0
1991;264;124.9;150;0;0
1992;264.2;124.9;150;0;0
1993;264.2;124.9;150;0;0
1994;264.4;124.9;150;1;0
1995;264.4;124.9;150;1;1
1996;264.6;124.9;150;0;1
1997;264.7;124.9;150;0;0
1998;264.7;124.9;150;0;0
1999;264.8;124.9;150;0;0
2000;265;124.9;150;0;0
2001;265.1;124.9;150;0;0
2002;265.1;124.9;150;1;0
2003;265.4;124.9;150;1;1
2004;265.4;124.9;150;0;1
2005;265.5;124.9;150;0;0
2006;265.5;124.9;150;0;0
2007;265.8;124.9;150;0;0
2008;265.7;124.9;150;0;0
2009;265.8;124.9;150;0;0
2010;266;124.9;150;1;0
2011;266.1;124.9;150;1;1
2012;266.2;124.9;150;0;1
2013;266.2;124.9;150;0;0
2014;266.5;124.9;150;0;0
2015;266.5;124.9;150;0;0
2016;266.5;124.9;150;0;0
2017;266.6;124.9;150;0;0
2018;266.7;124.9;150;0;0
2019;266.7;124.9;150;1;0
2020;266.9;124.9;150;1;1
2021;267.1;124.9;150;0;1
2022;267.1;124.9;150;0;0
2023;267.4;124.9;150;0;0
2024;267.6;124.9;150;0;0
2025;267.6;124.9;150;0;0
2026;267.6;124.9;150;0;0
2027;267.6;124.9;150;1;0
2028;267.7;124.9;150;1;1
2029;267.8;124.9;150;0;1
